*DESCRIPTION
*MEANS REPORT
************DESCRIPTION************
"File generated on","2022-03-25"
"",""
"NAPS Means Datafile",""
"",""
"Units:",""
"SO2 NO2 O3 NO and NOx are ppb",""
"CO is ppm",""
"PM10 and PM2.5 are in ug/m3",""
"",""
"Reporting criteria:",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
************MEANS REPORT************
"NAPS ID","City","Location","Latitude","Longitude","Elevation","LandUse","Pollutant","January","February","March","April","May","June","July","August","September","October","November","December","Average","StdDeviation","%Complete","","","","","","","","","","","",""
"100128","Metro Van - Richmond","10371 Aragon Rd","49.141437","-123.108215","4","PE,LU,P4,R","SO2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.2","0.1","0.2","97","","","","","","","","","","","",""
"100132","Metro Van - North Vancouver","16th St. & Jones Ave","49.323994","-123.083496","71","PE,LU,P5,R","CO","0.19","","0.21","","","0.17","0.15","0.17","0.46","0.23","0.22","0.24","","","73","","","","","","","","","","","",""
"100132","Metro Van - North Vancouver","16th St. & Jones Ave","49.323994","-123.083496","71","PE,LU,P5,R","NO","2","4","4","2","2","2","2","2","7","6","4","9","4","9","100","","","","","","","","","","","",""
"100132","Metro Van - North Vancouver","16th St. & Jones Ave","49.323994","-123.083496","71","PE,LU,P5,R","NO2","11","12","11","8","6","6","7","7","11","10","11","13","9","6","100","","","","","","","","","","","",""
"100132","Metro Van - North Vancouver","16th St. & Jones Ave","49.323994","-123.083496","71","PE,LU,P5,R","NOX","12","17","15","10","8","8","10","9","18","16","15","22","13","14","100","","","","","","","","","","","",""
"100132","Metro Van - North Vancouver","16th St. & Jones Ave","49.323994","-123.083496","71","PE,LU,P5,R","O3","22","16","23","27","27","19","18","17","14","13","15","14","19","11","100","","","","","","","","","","","",""
"100132","Metro Van - North Vancouver","16th St. & Jones Ave","49.323994","-123.083496","71","PE,LU,P5,R","PM2.5","2","4","4","4","4","3","4","4","29","5","4","4","6","15","99","","","","","","","","","","","",""
"100132","Metro Van - North Vancouver","16th St. & Jones Ave","49.323994","-123.083496","71","PE,LU,P5,R","SO2","0.1","0.2","0.2","0.4","0.2","0.3","0.3","0.3","0.3","0.3","0.1","0.2","0.2","0.5","99","","","","","","","","","","","",""
"100134","Metro Van - Richmond","3153 Templeton Street","49.186265","-123.152422","1","PE,LU,P5,C","CO","0.2","0.26","0.22","0.17","0.15","0.13","0.12","0.15","0.43","0.21","0.23","0.28","0.21","0.17","99","","","","","","","","","","","",""
"100134","Metro Van - Richmond","3153 Templeton Street","49.186265","-123.152422","1","PE,LU,P5,C","NO","3","10","7","3","2","2","2","2","7","7","8","19","6","15","99","","","","","","","","","","","",""
"100134","Metro Van - Richmond","3153 Templeton Street","49.186265","-123.152422","1","PE,LU,P5,C","NO2","14","16","14","10","7","7","6","7","11","11","14","17","11","8","99","","","","","","","","","","","",""
"100134","Metro Van - Richmond","3153 Templeton Street","49.186265","-123.152422","1","PE,LU,P5,C","NOX","16","27","21","12","9","9","8","9","18","18","21","36","17","21","99","","","","","","","","","","","",""
"100134","Metro Van - Richmond","3153 Templeton Street","49.186265","-123.152422","1","PE,LU,P5,C","O3","22","15","23","26","25","18","17","18","15","15","14","12","18","12","99","","","","","","","","","","","",""
"100134","Metro Van - Richmond","3153 Templeton Street","49.186265","-123.152422","1","PE,LU,P5,C","PM2.5","3","5","5","4","3","3","3","4","29","5","5","5","6","15","99","","","","","","","","","","","",""
"100134","Metro Van - Richmond","3153 Templeton Street","49.186265","-123.152422","1","PE,LU,P5,C","SO2","0.2","0.3","0.3","0.2","0.1","0.1","0.1","0.1","0.2","0.2","0.3","0.3","0.2","0.4","99","","","","","","","","","","","",""
"100135","Metro Van - Coquitlam","1250 Pinetree Way","49.288265","-122.79157","38","PE,LU,P5,R","CO","0.19","0.22","0.21","0.18","0.18","0.17","0.17","0.19","0.43","0.24","0.24","0.23","0.22","0.14","99","","","","","","","","","","","",""
"100135","Metro Van - Coquitlam","1250 Pinetree Way","49.288265","-122.79157","38","PE,LU,P5,R","NO","3","5","3","2","1","2","2","2","3","5","4","9","3","7","100","","","","","","","","","","","",""
"100135","Metro Van - Coquitlam","1250 Pinetree Way","49.288265","-122.79157","38","PE,LU,P5,R","NO2","11","11","11","7","5","5","5","6","9","8","10","11","8","6","100","","","","","","","","","","","",""
"100135","Metro Van - Coquitlam","1250 Pinetree Way","49.288265","-122.79157","38","PE,LU,P5,R","NOX","13","16","14","9","7","6","7","8","12","13","14","20","11","11","100","","","","","","","","","","","",""
"100135","Metro Van - Coquitlam","1250 Pinetree Way","49.288265","-122.79157","38","PE,LU,P5,R","O3","19","13","20","24","24","16","17","16","14","11","12","12","16","11","100","","","","","","","","","","","",""
"100136","Metro Van - Burnaby","Grosvenor Cresent","49.287869","-122.98563","200","PS,LU,P4,R","SO2","0.1","0.1","0.2","0.3","0.3","0.2","0.3","0.4","0.7","0.3","0.2","0.3","0.3","1","99","","","","","","","","","","","",""
"100137","Metro Van - Burnaby","Eton And Madison Ave Burnaby","49.287483","-123.007975","70","PS,LU,P5,R","SO2","0.3","0.1","0.1","0.5","0.6","0.5","0.5","0.4","0.6","0.4","0.7","1.4","0.5","1.1","98","","","","","","","","","","","",""
"100138","Metro Van - West Vancouver","6350 Marine Drive","49.36861","-123.276741","65","T,LU,P2,R","CO","0.16","0.16","","","","","","","","","","","","","15","","","","","","","","","","","",""
"100138","Metro Van - West Vancouver","6350 Marine Drive","49.36861","-123.276741","65","T,LU,P2,R","PM2.5","","","4","5","4","3","4","4","25","6","4","3","","","85","","","","","","","","","","","",""
"100140","Metro Van - Delta","411 Milsom Wynd","49.009877","-123.081997","52","PE,LU,P3,R","CO","0.13","0.16","0.15","0.14","0.12","0.1","0.09","0.11","0.35","0.15","0.15","0.16","0.15","0.14","100","","","","","","","","","","","",""
"100140","Metro Van - Delta","411 Milsom Wynd","49.009877","-123.081997","52","PE,LU,P3,R","NO","1","2","1","1","1","1","1","1","2","2","2","5","2","4","100","","","","","","","","","","","",""
"100140","Metro Van - Delta","411 Milsom Wynd","49.009877","-123.081997","52","PE,LU,P3,R","NO2","4","8","6","5","4","3","3","4","6","6","6","8","5","5","100","","","","","","","","","","","",""
"100140","Metro Van - Delta","411 Milsom Wynd","49.009877","-123.081997","52","PE,LU,P3,R","NOX","5","10","8","5","4","4","4","5","8","8","8","13","7","8","100","","","","","","","","","","","",""
"100140","Metro Van - Delta","411 Milsom Wynd","49.009877","-123.081997","52","PE,LU,P3,R","O3","29","23","29","31","29","22","20","21","18","17","20","17","23","11","99","","","","","","","","","","","",""
"100140","Metro Van - Delta","411 Milsom Wynd","49.009877","-123.081997","52","PE,LU,P3,R","PM2.5","3","4","5","4","3","3","3","3","26","5","5","5","6","14","99","","","","","","","","","","","",""
"100140","Metro Van - Delta","411 Milsom Wynd","49.009877","-123.081997","52","PE,LU,P3,R","SO2","0.1","0.1","0.1","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.2","100","","","","","","","","","","","",""
"100141","Metro Van - Vancouver","1290 East 11th Ave,","49.260267","-123.077776","30","T,LU,P6,R","CO","0.32","0.38","0.33","0.25","0.22","0.21","0.22","0.25","0.55","0.37","0.39","0.48","0.33","0.23","99","","","","","","","","","","","",""
"100141","Metro Van - Vancouver","1290 East 11th Ave,","49.260267","-123.077776","30","T,LU,P6,R","NO","21","30","23","13","9","12","15","15","24","30","33","49","23","30","99","","","","","","","","","","","",""
"100141","Metro Van - Vancouver","1290 East 11th Ave,","49.260267","-123.077776","30","T,LU,P6,R","NO2","20","20","18","15","12","12","12","12","16","15","19","22","16","8","99","","","","","","","","","","","",""
"100141","Metro Van - Vancouver","1290 East 11th Ave,","49.260267","-123.077776","30","T,LU,P6,R","NOX","41","50","40","27","20","24","27","26","40","44","52","70","38","36","99","","","","","","","","","","","",""
"100141","Metro Van - Vancouver","1290 East 11th Ave,","49.260267","-123.077776","30","T,LU,P6,R","O3","14","10","16","20","20","14","12","12","10","10","9","7","13","11","99","","","","","","","","","","","",""
"100141","Metro Van - Vancouver","1290 East 11th Ave,","49.260267","-123.077776","30","T,LU,P6,R","PM2.5","5","6","6","5","4","4","5","5","32","9","7","7","8","16","99","","","","","","","","","","","",""
"100141","Metro Van - Vancouver","1290 East 11th Ave,","49.260267","-123.077776","30","T,LU,P6,R","SO2","0.2","0.2","0.2","0.3","0.3","0.2","0.3","0.2","0.3","0.3","0.3","0.5","0.3","0.3","99","","","","","","","","","","","",""
"100143","Agassiz","7170 Cheam Avenue","49.238008","-121.762264","23","PE,MU,P2,R","NO","5","6","3","2","2","2","2","3","5","6","7","7","4","7","99","","","","","","","","","","","",""
"100143","Agassiz","7170 Cheam Avenue","49.238008","-121.762264","23","PE,MU,P2,R","NO2","9","10","7","5","5","5","5","6","7","7","8","9","7","5","99","","","","","","","","","","","",""
"100143","Agassiz","7170 Cheam Avenue","49.238008","-121.762264","23","PE,MU,P2,R","NOX","15","16","10","7","6","7","8","9","12","13","15","15","11","10","99","","","","","","","","","","","",""
"100143","Agassiz","7170 Cheam Avenue","49.238008","-121.762264","23","PE,MU,P2,R","O3","18","17","24","27","24","16","18","18","14","14","14","14","18","12","98","","","","","","","","","","","",""
"100143","Agassiz","7170 Cheam Avenue","49.238008","-121.762264","23","PE,MU,P2,R","PM2.5","3","5","6","5","4","4","6","6","25","7","5","3","7","13","96","","","","","","","","","","","",""
"100202","Prince George","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","PS,MU,P3,R","NO","13","7","4","3","2","2","2","3","6","6","6","6","5","10","96","","","","","","","","","","","",""
"100202","Prince George","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","PS,MU,P3,R","NO2","15","12","11","8","5","4","4","5","6","8","9","9","8","7","96","","","","","","","","","","","",""
"100202","Prince George","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","PS,MU,P3,R","NOX","27","20","15","11","7","7","6","8","12","13","15","15","13","16","96","","","","","","","","","","","",""
"100202","Prince George","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","PS,MU,P3,R","O3","18","25","28","30","27","20","14","15","11","13","17","15","19","12","95","","","","","","","","","","","",""
"100202","Prince George","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","PS,MU,P3,R","PM10","","","","","","10","12","11","17","12","8","9","","","60","","","","","","","","","","","",""
"100202","Prince George","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","PS,MU,P3,R","PM2.5","10","6","7","7","6","4","","","14","8","7","7","","","83","","","","","","","","","","","",""
"100202","Prince George","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","PS,MU,P3,R","SO2","2.1","0.6","1.1","0.7","1.4","0.8","0.4","0.8","1.5","0.7","0.7","1","1","2.4","96","","","","","","","","","","","",""
"100210","Prince George","","53.90333","-122.70361","733","PS,MU,P3,F","SO2","4.5","1.5","4.6","2.9","4.5","1.6","0.7","2.5","3.3","","","","","","74","","","","","","","","","","","",""
"100211","Prince George","775 E Highway 16","53.908008","-122.713344","616","PS,MU,P3,I","SO2","3.6","1.9","3.9","2.4","6.4","1.3","0.8","2","3.1","3.8","3.2","3.9","3","7.5","95","","","","","","","","","","","",""
"100212","Prince George","Marsulex Acid Plant, 8901 Penn Road","53.8416","-122.7344","604","RB,NU,P2,I","SO2","1.1","1.1","1.1","1.1","1.4","0.6","0.6","0.6","0.8","0.8","1.3","1.8","1","1.1","95","","","","","","","","","","","",""
"100304","Victoria","Sj Willis School, 923 Topaz Ave.","48.441942","-123.363165","29","T,LU,P6,R","CO","0.19","0.23","0.23","0.18","0.16","0.14","0.16","0.18","0.43","0.22","0.23","0.23","0.22","0.18","90","","","","","","","","","","","",""
"100304","Victoria","Sj Willis School, 923 Topaz Ave.","48.441942","-123.363165","29","T,LU,P6,R","NO","3","3","4","2","1","2","2","4","4","5","4","4","3","8","95","","","","","","","","","","","",""
"100304","Victoria","Sj Willis School, 923 Topaz Ave.","48.441942","-123.363165","29","T,LU,P6,R","NO2","7","8","8","5","3","3","4","5","8","8","8","8","6","5","94","","","","","","","","","","","",""
"100304","Victoria","Sj Willis School, 923 Topaz Ave.","48.441942","-123.363165","29","T,LU,P6,R","NOX","9","12","12","7","5","5","6","8","13","13","11","12","9","12","94","","","","","","","","","","","",""
"100304","Victoria","Sj Willis School, 923 Topaz Ave.","48.441942","-123.363165","29","T,LU,P6,R","O3","23","21","25","27","27","21","18","16","18","17","18","17","21","11","95","","","","","","","","","","","",""
"100304","Victoria","Sj Willis School, 923 Topaz Ave.","48.441942","-123.363165","29","T,LU,P6,R","PM2.5","4","6","6","5","4","3","4","6","35","8","8","7","8","18","99","","","","","","","","","","","",""
"100304","Victoria","Sj Willis School, 923 Topaz Ave.","48.441942","-123.363165","29","T,LU,P6,R","SO2","0.2","0.2","0.3","0.3","0.3","0.3","0.2","0.3","0.3","0.2","0.3","0.2","0.3","0.3","94","","","","","","","","","","","",""
"100308","Victoria","3300 Wishart Road","48.42369","-123.49432","86","PE,LU,P3,R","NO","2","2","2","1","1","1","0","1","2","2","2","2","1","5","93","","","","","","","","","","","",""
"100308","Victoria","3300 Wishart Road","48.42369","-123.49432","86","PE,LU,P3,R","NO2","6","5","4","3","2","2","2","2","5","4","6","6","4","4","93","","","","","","","","","","","",""
"100308","Victoria","3300 Wishart Road","48.42369","-123.49432","86","PE,LU,P3,R","NOX","9","7","5","4","3","2","2","3","7","6","8","9","5","8","93","","","","","","","","","","","",""
"100308","Victoria","3300 Wishart Road","48.42369","-123.49432","86","PE,LU,P3,R","O3","23","23","27","30","29","23","22","20","19","19","17","16","22","12","93","","","","","","","","","","","",""
"100308","Victoria","3300 Wishart Road","48.42369","-123.49432","86","PE,LU,P3,R","PM2.5","4","5","5","4","3","3","3","4","33","8","8","8","7","18","96","","","","","","","","","","","",""
"100401","Kamloops","317 Seymour St.","50.67477","-120.334016","381","PE,MU,P3,R","NO","6","10","5","3","3","3","4","3","6","9","9","11","6","9","96","","","","","","","","","","","",""
"100401","Kamloops","317 Seymour St.","50.67477","-120.334016","381","PE,MU,P3,R","NO2","13","18","12","9","6","5","7","7","10","11","13","15","11","8","95","","","","","","","","","","","",""
"100401","Kamloops","317 Seymour St.","50.67477","-120.334016","381","PE,MU,P3,R","NOX","18","28","17","12","9","9","10","10","16","20","21","26","16","15","95","","","","","","","","","","","",""
"100401","Kamloops","317 Seymour St.","50.67477","-120.334016","381","PE,MU,P3,R","O3","18","17","27","31","28","22","22","24","17","12","14","11","20","12","96","","","","","","","","","","","",""
"100401","Kamloops","317 Seymour St.","50.67477","-120.334016","381","PE,MU,P3,R","PM2.5","4","9","6","6","4","5","5","6","17","8","8","7","7","9","99","","","","","","","","","","","",""
"100401","Kamloops","317 Seymour St.","50.67477","-120.334016","381","PE,MU,P3,R","SO2","0.3","0.4","0.5","0.4","0.3","0.3","0.4","0.4","0.2","0.2","0.3","0.3","0.3","0.3","96","","","","","","","","","","","",""
"100703","Kelowna","1450 Klo Road","49.862119","-119.467461","","PE,LU,P5,R","CO","0.27","0.25","0.21","0.18","0.17","0.15","0.16","0.17","0.46","0.23","0.25","0.26","0.23","0.2","96","","","","","","","","","","","",""
"100703","Kelowna","1450 Klo Road","49.862119","-119.467461","","PE,LU,P5,R","NO","4","2","1","1","1","1","1","1","1","2","3","3","2","4","96","","","","","","","","","","","",""
"100703","Kelowna","1450 Klo Road","49.862119","-119.467461","","PE,LU,P5,R","NO2","11","9","7","5","3","3","3","3","5","6","7","9","6","5","95","","","","","","","","","","","",""
"100703","Kelowna","1450 Klo Road","49.862119","-119.467461","","PE,LU,P5,R","NOX","15","12","8","6","4","3","3","4","6","8","10","12","8","8","95","","","","","","","","","","","",""
"100703","Kelowna","1450 Klo Road","49.862119","-119.467461","","PE,LU,P5,R","O3","17","20","27","28","26","22","24","24","19","15","15","13","21","11","94","","","","","","","","","","","",""
"100703","Kelowna","1450 Klo Road","49.862119","-119.467461","","PE,LU,P5,R","PM10","","","","","8","8","11","12","44","12","12","9","","","65","","","","","","","","","","","",""
"100703","Kelowna","1450 Klo Road","49.862119","-119.467461","","PE,LU,P5,R","PM2.5","7","6","5","4","3","3","4","4","33","7","8","8","8","20","99","","","","","","","","","","","",""
"100703","Kelowna","1450 Klo Road","49.862119","-119.467461","","PE,LU,P5,R","SO2","0.4","0.4","0.3","0.3","0.3","0.2","0.2","0.3","0.3","0.3","0.4","0.3","0.3","0.2","96","","","","","","","","","","","",""
"101003","Metro Van - Abbotsford","32995 Bevan Ave.","49.04258","-122.30982","58","PE,LU,P4,R","CO","0.18","0.22","0.2","0.19","0.19","0.17","0.17","0.19","0.46","0.22","0.22","0.24","0.22","0.16","99","","","","","","","","","","","",""
"101003","Metro Van - Abbotsford","32995 Bevan Ave.","49.04258","-122.30982","58","PE,LU,P4,R","NO","2","3","3","1","1","1","2","3","3","4","3","5","3","5","99","","","","","","","","","","","",""
"101003","Metro Van - Abbotsford","32995 Bevan Ave.","49.04258","-122.30982","58","PE,LU,P4,R","NO2","9","10","9","6","5","5","6","7","8","8","8","11","8","6","99","","","","","","","","","","","",""
"101003","Metro Van - Abbotsford","32995 Bevan Ave.","49.04258","-122.30982","58","PE,LU,P4,R","NOX","11","13","11","8","6","6","7","9","11","13","12","17","10","9","99","","","","","","","","","","","",""
"101003","Metro Van - Abbotsford","32995 Bevan Ave.","49.04258","-122.30982","58","PE,LU,P4,R","O3","21","18","24","26","25","19","19","18","16","14","16","12","19","12","100","","","","","","","","","","","",""
"101003","Metro Van - Abbotsford","32995 Bevan Ave.","49.04258","-122.30982","58","PE,LU,P4,R","PM2.5","3","5","7","5","4","3","4","5","26","7","4","4","6","14","98","","","","","","","","","","","",""
"101003","Metro Van - Abbotsford","32995 Bevan Ave.","49.04258","-122.30982","58","PE,LU,P4,R","SO2","0","0.1","0.2","0.3","0.3","0.2","0.2","0.2","0.1","0.2","0.1","0.1","0.2","0.2","100","","","","","","","","","","","",""
"101005","Metro Van - Abbotsford","1073 Columbia Street","49.021554","-122.326523","65","PE,LU,P3,A","CO","0.12","0.15","0.14","0.13","0.12","0.1","0.1","0.12","0.36","0.15","0.14","0.15","0.15","0.14","99","","","","","","","","","","","",""
"101005","Metro Van - Abbotsford","1073 Columbia Street","49.021554","-122.326523","65","PE,LU,P3,A","NO","2","3","2","1","2","2","2","2","3","4","3","4","2","4","99","","","","","","","","","","","",""
"101005","Metro Van - Abbotsford","1073 Columbia Street","49.021554","-122.326523","65","PE,LU,P3,A","NO2","7","9","6","5","6","5","5","5","7","6","6","9","6","5","99","","","","","","","","","","","",""
"101005","Metro Van - Abbotsford","1073 Columbia Street","49.021554","-122.326523","65","PE,LU,P3,A","NOX","8","11","8","7","8","7","7","7","10","10","9","13","9","8","99","","","","","","","","","","","",""
"101005","Metro Van - Abbotsford","1073 Columbia Street","49.021554","-122.326523","65","PE,LU,P3,A","O3","24","20","28","29","26","19","19","19","17","16","19","15","21","12","99","","","","","","","","","","","",""
"101005","Metro Van - Abbotsford","1073 Columbia Street","49.021554","-122.326523","65","PE,LU,P3,A","PM2.5","3","5","7","6","4","3","4","5","28","6","4","4","7","15","99","","","","","","","","","","","",""
"101005","Metro Van - Abbotsford","1073 Columbia Street","49.021554","-122.326523","65","PE,LU,P3,A","SO2","0.4","0.3","0.4","0.3","0.4","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.2","99","","","","","","","","","","","",""
"101101","Metro Van-Chilliwack","46360 Airport Road","49.155848","-121.940279","12","PE,MU,P3,R","CO","0.16","0.2","0.19","0.17","0.16","0.14","0.15","0.16","0.38","0.2","0.2","0.2","0.19","0.14","98","","","","","","","","","","","",""
"101101","Metro Van-Chilliwack","46360 Airport Road","49.155848","-121.940279","12","PE,MU,P3,R","NO","4","4","3","2","1","2","3","4","5","5","5","6","4","7","98","","","","","","","","","","","",""
"101101","Metro Van-Chilliwack","46360 Airport Road","49.155848","-121.940279","12","PE,MU,P3,R","NO2","8","9","7","5","5","5","6","7","8","8","8","9","7","5","98","","","","","","","","","","","",""
"101101","Metro Van-Chilliwack","46360 Airport Road","49.155848","-121.940279","12","PE,MU,P3,R","NOX","11","14","10","7","6","6","9","11","13","13","12","15","11","10","98","","","","","","","","","","","",""
"101101","Metro Van-Chilliwack","46360 Airport Road","49.155848","-121.940279","12","PE,MU,P3,R","O3","20","18","27","29","26","19","20","20","15","15","15","12","20","13","99","","","","","","","","","","","",""
"101101","Metro Van-Chilliwack","46360 Airport Road","49.155848","-121.940279","12","PE,MU,P3,R","PM2.5","3","4","6","5","4","2","5","5","25","6","4","3","6","14","98","","","","","","","","","","","",""
"101101","Metro Van-Chilliwack","46360 Airport Road","49.155848","-121.940279","12","PE,MU,P3,R","SO2","0","0","0.1","0.1","0.1","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","98","","","","","","","","","","","",""
"101202","Metro Van-Pitt Meadows","18477 Dewdny Trunk","49.245233","-122.70889","5","PE,LU,P3,A","NO","2","7","6","3","2","2","3","3","6","6","6","11","5","12","98","","","","","","","","","","","",""
"101202","Metro Van-Pitt Meadows","18477 Dewdny Trunk","49.245233","-122.70889","5","PE,LU,P3,A","NO2","6","8","9","7","5","4","6","7","9","7","7","8","7","6","98","","","","","","","","","","","",""
"101202","Metro Van-Pitt Meadows","18477 Dewdny Trunk","49.245233","-122.70889","5","PE,LU,P3,A","NOX","7","15","15","10","6","6","9","10","15","13","13","19","12","16","98","","","","","","","","","","","",""
"101202","Metro Van-Pitt Meadows","18477 Dewdny Trunk","49.245233","-122.70889","5","PE,LU,P3,A","O3","25","17","22","24","25","17","16","15","13","13","15","14","18","12","98","","","","","","","","","","","",""
"101202","Metro Van-Pitt Meadows","18477 Dewdny Trunk","49.245233","-122.70889","5","PE,LU,P3,A","PM2.5","2","4","6","5","3","3","5","5","29","5","4","4","6","15","97","","","","","","","","","","","",""
"101202","Metro Van-Pitt Meadows","18477 Dewdny Trunk","49.245233","-122.70889","5","PE,LU,P3,A","SO2","0.3","0.4","0.3","0.2","0.3","0.3","0.4","0.3","0.4","0.3","0.2","0.1","0.3","0.3","94","","","","","","","","","","","",""
"101301","Metro Van-Langley","23752 52nd Avenue","49.09561","-122.567104","88","PE,LU,P3,R","CO","0.15","0.22","0.21","0.17","0.16","0.13","0.13","0.14","0.42","0.2","0.22","0.19","0.19","0.16","98","","","","","","","","","","","",""
"101301","Metro Van-Langley","23752 52nd Avenue","49.09561","-122.567104","88","PE,LU,P3,R","NO","1","2","1","1","0","1","1","1","2","2","1","3","1","3","99","","","","","","","","","","","",""
"101301","Metro Van-Langley","23752 52nd Avenue","49.09561","-122.567104","88","PE,LU,P3,R","NO2","5","8","6","5","4","4","4","4","6","6","6","7","5","4","99","","","","","","","","","","","",""
"101301","Metro Van-Langley","23752 52nd Avenue","49.09561","-122.567104","88","PE,LU,P3,R","NOX","5","10","8","5","4","4","4","5","8","8","7","10","7","6","99","","","","","","","","","","","",""
"101301","Metro Van-Langley","23752 52nd Avenue","49.09561","-122.567104","88","PE,LU,P3,R","O3","27","19","26","29","28","20","20","19","17","17","18","16","21","12","99","","","","","","","","","","","",""
"101301","Metro Van-Langley","23752 52nd Avenue","49.09561","-122.567104","88","PE,LU,P3,R","PM2.5","3","5","6","5","4","3","3","4","28","7","6","5","6","15","97","","","","","","","","","","","",""
"101301","Metro Van-Langley","23752 52nd Avenue","49.09561","-122.567104","88","PE,LU,P3,R","SO2","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.2","99","","","","","","","","","","","",""
"101401","Metro Van-Hope","62715 Airport Road","49.369887","-121.49912","40","RB,SU,P2,F","CO","0.15","0.16","0.16","0.15","0.14","0.12","0.14","0.15","0.37","0.17","0.16","0.16","0.17","0.14","99","","","","","","","","","","","",""
"101401","Metro Van-Hope","62715 Airport Road","49.369887","-121.49912","40","RB,SU,P2,F","NO","4","4","1","1","1","1","1","2","3","2","4","4","2","5","99","","","","","","","","","","","",""
"101401","Metro Van-Hope","62715 Airport Road","49.369887","-121.49912","40","RB,SU,P2,F","NO2","8","8","6","5","4","4","5","5","7","6","7","7","6","4","99","","","","","","","","","","","",""
"101401","Metro Van-Hope","62715 Airport Road","49.369887","-121.49912","40","RB,SU,P2,F","NOX","12","11","7","5","5","5","6","7","10","8","11","11","8","8","99","","","","","","","","","","","",""
"101401","Metro Van-Hope","62715 Airport Road","49.369887","-121.49912","40","RB,SU,P2,F","O3","16","18","26","27","25","18","21","21","15","16","14","11","19","13","99","","","","","","","","","","","",""
"101401","Metro Van-Hope","62715 Airport Road","49.369887","-121.49912","40","RB,SU,P2,F","PM2.5","4","5","5","4","4","4","5","5","27","6","4","4","6","15","97","","","","","","","","","","","",""
"101501","Metro Van - Maple Ridge","23124 118th Avenue","49.21494","-122.582057","50","PE,LU,P4,R","CO","0.19","0.22","0.21","0.18","0.16","","0.15","0.17","0.44","0.21","0.22","0.24","0.21","0.16","94","","","","","","","","","","","",""
"101501","Metro Van - Maple Ridge","23124 118th Avenue","49.21494","-122.582057","50","PE,LU,P4,R","NO","3","4","3","1","1","","1","1","3","4","4","9","3","7","94","","","","","","","","","","","",""
"101501","Metro Van - Maple Ridge","23124 118th Avenue","49.21494","-122.582057","50","PE,LU,P4,R","NO2","9","9","8","5","4","","4","5","7","7","8","10","7","5","94","","","","","","","","","","","",""
"101501","Metro Van - Maple Ridge","23124 118th Avenue","49.21494","-122.582057","50","PE,LU,P4,R","NOX","12","13","12","7","5","","5","6","10","10","11","19","10","10","94","","","","","","","","","","","",""
"101501","Metro Van - Maple Ridge","23124 118th Avenue","49.21494","-122.582057","50","PE,LU,P4,R","O3","22","17","24","28","27","","20","19","16","15","15","13","20","12","94","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","NO","4","3","2","2","2","2","3","3","4","4","4","3","3","5","99","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","NO2","6","6","5","4","4","4","5","5","6","6","5","5","5","4","99","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","NOX","10","9","7","6","5","6","8","8","9","10","9","9","8","7","99","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","O3","17","16","23","24","22","15","15","14","12","12","13","14","17","11","99","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","PM10","2","3","4","5","","","","","","","","","","","30","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","PM2.5","","4","5","6","5","5","7","7","28","7","4","4","7","15","91","","","","","","","","","","","",""
"101603","Squamish","38370 Buckley Avenue","49.70516","-123.15133","6","PE,SU,P2,C","SO2","0.2","0.2","0.2","0.2","0.1","0.2","0.3","0.3","0.3","0.4","0.3","0.2","0.2","0.3","91","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PS,SU,P2,R","NO","8","6","3","2","","","","","","","","","","","31","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PS,SU,P2,R","NO2","14","14","10","7","","","","","","","","","","","31","","","","","","","","","","","",""
"101701","Quesnel","585 Callanan Street","52.981686","-122.493227","490","PS,SU,P2,R","NOX","21","20","12","8","","","","","","","","","","","31","","","","","","","","","","","",""
